symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CEACAM7,0.0,,,,,
CEACAM8,0.0,,,,,
CEACAMP1,0.0,,,,,
CEACAMP10,0.0,,,,,
CEACAMP11,0.0,,,,,
CEACAMP2,0.0,,,,,
CEACAMP3,0.0,,,,,
CEACAMP4,0.0,,,,,
CEACAMP5,5.356512855278928,-0.3593716244959543,0.9636119606954627,-0.372942262190879,0.7091914167508269,
CEACAMP6,0.0,,,,,
CEACAMP7,0.0,,,,,
CEACAMP8,0.0,,,,,
CEACAMP9,0.0,,,,,
CEBPA,13.24987665397593,0.2698848627212255,0.610762875391487,0.4418815772786364,0.6585749025504155,
CEBPA-DT,8.204358619241793,-1.1346519433273665,0.8036864809712067,-1.4118091696107768,0.15800615778985783,
CEBPB,1207.8271055029047,0.40094143635673946,0.16171274756219756,2.4793434185052754,0.013162450786576435,0.10299372031334335
CEBPD,370.351255602035,1.0174325681473133,0.2553784065011957,3.9840195656579507,6.775929013183243e-05,0.002660186770795254
CEBPE,0.0,,,,,
CEBPG,1159.5769604924485,0.1270936552007747,0.16403546932786384,0.7747937426066545,0.4384615473852581,0.7098897452655148
CEBPZ,959.7617457542806,0.15487348738792608,0.10158710743006549,1.5245388052272673,0.1273741708350724,0.38491977135896
CEBPZOS,910.3834698793693,0.04790972790346906,0.09545653923632784,0.5019009518547063,0.6157371956990707,0.829477392774633
CECR2,489.44351492633314,-0.3157392221793317,0.1314034921634974,-2.4028221547299258,0.016269097462157562,0.11739084466471
CECR3,0.0,,,,,
CECR7,197.2346695983033,-0.07041674691327988,0.16460211910514136,-0.427799759177465,0.6687969122864468,0.8587270505447383
CECR9,0.0,,,,,
CEDORA,0.0,,,,,
CEL,61.04924627605943,0.6384060986264711,0.2810023608108619,2.271888737106276,0.023093231343496112,0.1475992322814046
CELA1,0.08526577205251841,-0.7610679891249407,4.479023546702507,-0.16991828267686715,0.8650744027068019,
CELA2A,0.0,,,,,
CELA2B,0.0,,,,,
CELA3A,0.643937015612046,1.5255849317916916,3.180007633573538,0.4797425376231923,0.6314104768427591,
CELA3B,0.3129401892117168,1.2402801596797268,4.438726382864569,0.27942253085654306,0.7799205822776176,
CELF1,4093.2620689169853,-0.10516576225114897,0.08281486273534844,-1.269889954261318,0.20412383202595075,0.4917362530174085
CELF2,1.6807849766906353,-0.446437307657212,1.821847666938724,-0.24504645243329637,0.8064204637311649,
CELF2-AS1,0.0,,,,,
CELF2-AS2,0.0,,,,,
CELF2-AS3,0.0,,,,,
CELF2-DT,0.0,,,,,
CELF3,0.179782971600935,0.12617653524051764,4.281406987063079,0.029470810792288422,0.9764890984391613,
CELF4,0.17589288783505497,1.2402801596797268,4.438726382864569,0.27942253085654306,0.7799205822776176,
CELF5,77.43726234706422,-0.1197665753215881,0.28015169708232873,-0.4275061567319082,0.6690107017561719,0.8587937916027493
CELF6,0.7074616351060999,1.9663457428803264,2.789690554619863,0.7048615982242054,0.48089637029939536,
CELF6-AS1,0.27041008738347155,1.8351744888835932,4.369253420856999,0.4200201526703014,0.6744707317223748,
CELP,0.0,,,,,
CELSR1,3129.497048811569,-0.286032828563291,0.10926745509517366,-2.6177312202810246,0.008851649643669348,0.08109349233067084
CELSR1P1,70.14309277914624,0.312508583415717,0.26748079326608076,1.1683402744541889,0.24266953597742946,0.5393500155834876
CELSR2,1883.644666799101,-0.06244930840303714,0.08373111869976878,-0.7458315304129526,0.45576919046823294,0.7218862552899357
CELSR3,825.3154251174811,-0.08097122132091493,0.1047710434293629,-0.7728396956884951,0.43961725752053993,0.7103434822918178
CEMIP,138.26414518516867,-0.23554301099346076,0.24631815465630705,-0.9562551786818917,0.33894332858847487,0.6320443207415282
CEMIP2,817.0069160682145,0.4086577441902842,0.13699362775136043,2.983041991792396,0.0028539883472331476,0.03808019907380722
CEMP1,2.561641399676939,0.6187801404296721,1.3009331489528393,0.47564330336862204,0.6343285193957137,
CENATAC,594.3700823656953,0.6736805370874389,0.13299302802826568,5.065532735627752,4.0725978110667846e-07,4.300852711640528e-05
CENATAC-DT,21.880559300836605,0.9775408117170299,0.46817827715196403,2.087967040383922,0.03680080792920621,
CENATACP1,0.21077555165529774,-0.0820202906964302,4.248365947484987,-0.019306314877367343,0.9845967463248245,
CEND1,0.8848856735567802,0.7052426184252765,2.4510923802163074,0.2877258417991733,0.7735566072268889,
CEND1P1,0.0,,,,,
CENPA,491.26653463349845,-0.5585690098785124,0.2395684729840853,-2.331563093093717,0.019723687296051874,0.1335123263644042
CENPB,1205.8650676059306,0.34132943828941037,0.11420456322199005,2.9887548155666646,0.002801168158258636,0.037522432468001375
CENPBD1P,165.86516190115506,0.1638486917550585,0.18124045014880674,0.9040404149323795,0.3659739716057159,0.6534247190767704
CENPBD2P,399.83269268906116,0.36296114398416324,0.13762432762079915,2.6373327322204405,0.00835608242678659,0.0782370521650266
CENPC,777.7392082605624,-0.2063148103400138,0.15945712086956662,-1.293857616485977,0.19571460670740926,0.4810066908127434
CENPCP1,1.8979266513252266,0.10418059154695787,1.6911321583212537,0.061604050892377,0.9508781509265941,
CENPE,1579.0868778962997,-0.4590971580902826,0.39378921347331025,-1.1658449301872478,0.24367714767274795,0.5399778952192418
CENPF,6850.398500198585,-0.5495036842241903,0.3127184675683847,-1.7571833492821332,0.07888656242959868,0.294349942475602
CENPH,325.81879506960263,-0.25824519222130515,0.13689123535027992,-1.886499099526003,0.059227729637286314,0.25167166589168793
CENPI,294.65117134360406,-0.21876330056666987,0.20122008467416277,-1.087184218816501,0.27695540375018357,0.5737474855974377
CENPIP1,0.0,,,,,
CENPK,326.80300230440326,0.18213669113973738,0.15239735086734826,1.195143420165323,0.23203100001900756,0.5266508352647351
CENPL,333.7428546960222,-0.4717980474781787,0.17417516622292173,-2.708756120113806,0.006753596300372013,0.0682524053412225
CENPM,226.38174154391663,0.020653450322083097,0.16494722945729628,0.1252124718313631,0.9003553438582105,0.9657145775435321
CENPN,703.0164270636684,0.1536336940339881,0.1103408787855456,1.3923551790137978,0.16381486994659344,0.4393011758430005
CENPN-AS1,0.3464244319400918,-0.2664987791652773,3.931812440224652,-0.06778013529812484,0.945960657126078,
CENPNP1,0.0,,,,,
CENPNP2,0.0,,,,,
CENPO,670.8066379678734,0.052341230949751745,0.13867545725621988,0.3774368730080689,0.7058489689896612,0.8790490928158919
CENPP,73.30795706972314,0.14826356552713385,0.31348450383817283,0.47295341145050845,0.6362464177156019,0.8425427686720648
CENPPP1,0.0,,,,,
CENPQ,202.99514761011892,-0.09959100583733677,0.17296159155638538,-0.575798389348598,0.564751462340092,0.7981750359434664
CENPS,56.710797684639694,0.30642431167362166,0.281998207931711,1.086617939599906,0.27720569342438295,0.573764077198306
CENPS-CORT,0.0,,,,,
CENPT,983.3261330359184,-0.0066754582526933155,0.10678821098817363,-0.06251119099122839,0.950155750248167,0.983610578553045
CENPU,397.6329798239647,0.10037319449079557,0.14658604126201774,0.684739103577958,0.4935085688262689,0.7488585106207137
CENPUP1,0.0,,,,,
CENPUP2,0.0,,,,,
CENPV,587.1212755039202,-0.18888135120807667,0.11003824552236452,-1.7165063865879961,0.08606940005653901,0.30871354366490167
CENPVL1,0.0,,,,,
CENPVL3,0.0,,,,,
CENPW,218.32396682294893,0.1962001240914669,0.19015480241089747,1.0317915803541282,0.30216976438853904,0.5993024221271411
CENPX,725.4770097158585,0.06305314482565108,0.10868559263531423,0.5801426232934188,0.5618184423472734,0.7959289351182306
CEP104,847.7418596872741,0.13936227509205398,0.12141586406836194,1.1478094412241509,0.25104723893193504,0.5486794478742648
CEP112,161.3608656627896,-0.5360409963929731,0.20140914602166257,-2.6614531017142546,0.007780417878577516,0.07480072883547036
CEP120,825.3972081939088,-0.06373054931117986,0.11895094200112834,-0.5357717075546601,0.592116337963237,0.8159284939627973
CEP126,143.4918023997014,-0.09619184800410023,0.20469893594966507,-0.46991865178895487,0.6384131379584124,0.8438076312077625
CEP128,276.5438743213026,-0.07416947082397751,0.1828622869957017,-0.4056028831451775,0.6850344100963324,0.8681946012412629
CEP131,980.5018293453633,-0.04396594315225563,0.10122105135999142,-0.43435572503481806,0.6640301436890543,0.8566933591164095
CEP135,544.9807321037243,-0.416903488204241,0.16246738148791626,-2.5660750138651607,0.010285658151193889,0.08916629618788369
CEP15,2.0375301454784682,-0.41004225068653705,1.5136428800468236,-0.27089761798625356,0.7864697771240385,
CEP152,1312.4423584119281,-0.2493249806892237,0.14332900591785525,-1.7395291280546306,0.08194173324808983,0.3010496850158381
CEP152-AS1,0.0,,,,,
CEP162,96.7360464127536,0.33542299550920485,0.22933089157577952,1.4626158438771364,0.14357252540355275,0.4105926862589782
CEP164,580.8769856456762,0.09116902587717696,0.11872856435200702,0.7678777754515634,0.44255980221676516,0.7122174361908256
CEP164P1,0.0,,,,,
CEP170,1135.40604030596,-0.3512082465952439,0.10585933187117981,-3.317688109184641,0.0009076577443711064,0.01799857562091351
CEP170B,3217.828102090943,0.5012966286895995,0.1041301303881691,4.814136185375938,1.4783796785250375e-06,0.0001205986009613568
CEP170P1,13.316522124702551,-1.0579736366646675,0.6065303311438434,-1.7443045835308124,0.08110599283840458,
CEP19,43.50133278420794,0.2188164636271297,0.35325370874470935,0.6194314686877492,0.5356321556728096,0.7792521205393727
CEP192,1318.7768874762198,-0.06326688125012866,0.09994333770393758,-0.6330275004177299,0.5267156846092138,0.77347677992786
CEP192-DT,0.4340408283731618,-2.3479468365784726,3.7905304361803744,-0.6194243460407197,0.5356368466579482,
CEP19P1,0.0,,,,,
CEP20,1530.1915009392615,-0.10667681903867053,0.09026994263846058,-1.1817534820634705,0.23730353044828145,0.5342282708113241
CEP250,2311.134725442356,-0.3278563612254366,0.13197286205001446,-2.484271054917238,0.012981695337141505,0.1023435391075687
CEP250-AS1,0.4834717333167536,-0.282193763966978,3.5550148387545937,-0.07937906781447843,0.9367311175613604,
CEP290,655.7647999801383,-0.1282204744748794,0.11189925939399017,-1.145856327997876,0.25185460386019853,0.5494726477547253
CEP295,1045.04348881388,-0.1056166742113328,0.13783020680245162,-0.7662810399951759,0.4435090972880201,0.7126541217284992
CEP295NL,17.150464323239543,-0.5399460936416479,0.575371510614444,-0.9384303596558594,0.3480232899934961,
CEP350,2003.6195864330596,-0.30462654946711554,0.11494449432873713,-2.650205660097947,0.008044278674113468,0.07661063518193054
CEP41,270.5574140893957,0.20377495897990394,0.15241910952313728,1.3369383905826508,0.18124274810070484,0.461816288823756
CEP43,361.4659469719122,0.05975972088692337,0.18135236032364463,0.3295227080600171,0.7417606329438813,0.8940899931511674
CEP44,275.86284723919346,-0.3024789823108367,0.17687356127209558,-1.7101424324549812,0.0872395378926614,0.31095348631913294
CEP55,1596.6779132116171,-0.2839073428706517,0.17377918481175766,-1.6337246786960582,0.10231667404477132,0.34062735831522706
CEP57,916.2475673570249,-0.25996371491599557,0.1106024668342966,-2.3504332440023274,0.01875157090518319,0.12869151155733533
CEP57L1,306.1730723325228,-0.4809307217778619,0.16465755521838368,-2.9207935289699174,0.003491411285009814,0.043476687326954935
CEP57L1P1,11.980989402487694,0.07164366390091083,0.5901725448057379,0.12139443715480389,0.903378622803614,
CEP63,265.9378366333382,-0.15547629016490647,0.1632604231182214,-0.9523207596511115,0.34093433263039996,0.6335297964375968
CEP68,531.0874005865663,-0.16593197429182957,0.11921526813183118,-1.3918684820499494,0.16396222760186863,0.4394368338816164
CEP70,792.2789741077498,0.005682883032095409,0.10289727245876415,0.05522870428244647,0.9559562611177289,0.9858107624151781
CEP72,329.3306591916026,-0.020732516114345394,0.13739807258828718,-0.1508937914760297,0.880059498094664,0.9578591705163066
CEP72-DT,4.340457728480313,3.004932787500883,1.2695555622739643,2.3669171139848326,0.017936949383097835,
CEP76,305.6187355599006,0.07534865565398507,0.1512638781428871,0.49812722362446055,0.6183943735244133,0.8308556625541975
CEP78,1174.5799848919714,0.13886018153613258,0.10285590554446435,1.3500457829920487,0.17700129767143735,0.45770276400740945
CEP83,319.7650050397431,-0.0691607768106477,0.13685871102122354,-0.505344353271912,0.6133169957569562,0.8287848722964418
CEP85,1259.5278733309515,-0.27149848312832353,0.11048359826824175,-2.4573645987629384,0.013996055998057227,0.10729784516687317
CEP85L,198.3608185047227,-0.18925292003766722,0.16489234613847656,-1.1477362319699949,0.25107746906592354,0.5486794478742648
CEP89,528.840151514164,-0.21725563305174986,0.14125116541283225,-1.5380802871026285,0.12402898527588553,0.378759665190179
CEP95,1987.6095213848657,-0.20486965977735355,0.0910541183349729,-2.2499768656665506,0.024450413899688904,0.15196706773264915
CEP97,556.6852938145724,-0.5289655509367777,0.12454159790095153,-4.247300178029403,2.1636198798700762e-05,0.001095724670017474
CEPT1,961.1745670903391,-0.20232263818148383,0.10391037956085201,-1.9470878562521237,0.05152420264570429,0.2341274892069478
CER1,0.0,,,,,
CERCAM,960.9663244829584,-0.07035409759002297,0.11853965616914046,-0.5935068471063975,0.5528420020064945,0.7902798104233446
CERK,1877.8631252143587,-0.01506657037581428,0.0965256579445799,-0.15608876123346122,0.8759630570188691,0.9559982387534246
CERKL,6.899823770340247,-0.10733775449992182,0.8494493567549156,-0.12636157017055824,0.8994457208228457,
CERNA1,4.071075358497612,0.4068532699328939,1.0797011645429073,0.3768202566541971,0.7063071859086882,
CERNA3,0.9001805495727853,2.22104537592423,2.6048761293238445,0.8526491340303209,0.3938539065199368,
CEROX1,173.86704922106549,-0.12980552954390184,0.18399454352153527,-0.7054857554985539,0.4805079934767278,0.7385716343375226
CERS1,2.896395580319391,1.0585278861332956,1.2732407181002379,0.8313650915222783,0.40576741328792887,
CERS2,4024.644217696317,-0.006907837449889492,0.08195042793758536,-0.08429287831358978,0.9328235745342408,0.9774521618244723
CERS2-AS1,7.11073397392843,0.20892573935214237,0.8791768390957451,0.237637901798036,0.8121619510686086,
CERS3,2.8366374275881143,-0.7997632273346739,1.3476781099597883,-0.5934378702333728,0.5528881510023221,
CERS3-AS1,0.0,,,,,
CERS4,445.9593852325192,-0.19595991811802577,0.12828993457445692,-1.527476951079857,0.12664245436556637,0.38373001686434843
CERS5,610.7979865861013,0.2416929656820874,0.12434763219393938,1.943687719804184,0.05193312038415037,0.2349667548964731
CERS6,2671.7259013669523,-0.12097904252881915,0.09464491354745617,-1.2782413549161171,0.20116433869910466,0.4884088016570848
CERS6-AS1,1.9907808481443172,-0.5272727326591536,1.4788344084005862,-0.35654616207464257,0.7214315880850553,
CERT1,1179.6741723665496,-0.4061998609369396,0.09285806867568436,-4.374416426381118,1.2175775743392763e-05,0.0007048334939575605
CES1,0.0,,,,,
CES1P1,0.21077555165529774,-0.0820202906964302,4.248365947484987,-0.019306314877367343,0.9845967463248245,
CES1P2,0.5843024798838722,0.31195924789312174,3.2403000439183307,0.09627480284692563,0.9233023225266193,
CES2,895.472186970315,0.6820621159702717,0.11888368620530236,5.737222134855462,9.624199395397408e-09,1.928095122992631e-06
CES3,226.7046179081576,-0.16566145290979714,0.20425688949934165,-0.8110446277521087,0.4173400427392102,0.6936826991503491
CES4A,3.2017785407654693,-0.42270245960212915,1.40266981249896,-0.3013556403905588,0.7631433167258889,
CES5A,0.0,,,,,
CES5AP1,4.048531979575144,-1.4487666533319896,1.0829855891629898,-1.3377524759601853,0.1809771385138358,
CETN1,0.0,,,,,
CETN2,315.7127557171398,0.07076119867388983,0.16081891656753272,0.4400054432910886,0.659933164914752,0.8544259176614395
CETN3,419.3135001994148,-0.24343916634819424,0.13967429919548732,-1.7429059444034025,0.08135004552883854,0.29960304683410854
CETN4P,2.192729180285727,1.6062800178769951,1.4683660142509907,1.0939234511610199,0.2739885525303828,
CETP,0.50197458830855,2.4745134124564667,3.6300989670596784,0.6816655509700285,0.49545045512829233,
CFAP100,0.974655434744077,0.4294848374890467,2.75580251309269,0.15584746564697002,0.876153255525917,
CFAP100-DT,0.0945171995484166,1.009214241209702,4.473475142510535,0.22559960859496955,0.8215128452992173,
CFAP107,0.0,,,,,
CFAP119,130.25138642023862,0.196833102359991,0.19918750565140533,0.9881799649846776,0.3230645184578066,0.6188094769292753
CFAP126,0.6045723724781986,-2.760370555813389,3.361315883082273,-0.8212172410532786,0.41152253762500923,
CFAP141,1.2270245083995353,-0.44463317352674053,1.9113552275053438,-0.23262717841678515,0.8160509208913348,
CFAP144,1.743233849552008,0.010188951200801401,1.7419205516478693,0.005849262867449712,0.9953329900787494,
CFAP144P1,2.889768471362158,-1.2094482763644885,1.370266271883031,-0.8826374122910104,0.3774322080089111,
CFAP144P2,0.0,,,,,
CFAP157,7.917475571935861,-0.9156039292322462,0.7603080053176838,-1.204253963957244,0.22849143412106498,
CFAP161,1.7178570882656594,1.4352072897376804,1.7410536479540586,0.8243326053876724,0.40975059701422833,
CFAP184,8.591055827041805,-0.08598814881797523,0.7179305279988387,-0.11977224183189257,0.9046635714297598,
CFAP20,739.4211135052279,-0.04315432946779265,0.10492549313714972,-0.4112854576855309,0.6808632316357304,0.8664549093483003
CFAP206,1.3961420079521052,0.6242344488685121,2.1992067697684776,0.2838452743278107,0.7765289569036851,
CFAP20DC,211.38352752894727,-0.03615995631172486,0.2712681613478791,-0.13329966971447377,0.8939563887995214,0.9637071998588177
CFAP20DC-AS1,0.0,,,,,
CFAP20DC-DT,0.0,,,,,
CFAP210,13.227204098179575,-0.9890713065839135,0.6807691148995081,-1.4528733530015028,0.14625892071253146,
CFAP221,5.532692334572615,-0.8078290067265287,0.9211539077731219,-0.876975063460834,0.3805001826909654,
CFAP251,173.06423726256116,-0.45574489540268276,0.2302659895558915,-1.9792106349776926,0.04779229603900415,0.2245084306687426
CFAP263,343.76679689559256,0.17296622464353223,0.17897686818877334,0.9664166458712337,0.3338357379531117,0.6277711863704089
CFAP276,0.0,,,,,
CFAP298,279.5626235951011,0.12342669923626501,0.14773317274072045,0.8354704427345198,0.4034528821333091,0.6842926560386043
CFAP298-TCP10L,0.17053154410503682,-1.3774781899947377,4.395518318468672,-0.31338242505030195,0.7539901350202656,
CFAP299,0.0,,,,,
CFAP300,0.0,,,,,
CFAP36,645.7010534215899,-0.14913284637253402,0.13706065127051725,-1.0880792188721606,0.2765601369201127,0.5734518638147178
CFAP410,295.36687955282724,-0.04312350553347573,0.15702258708384942,-0.2746324992750753,0.783598595228184,0.9136451437922767
CFAP418,253.5275504042515,0.15966169272514105,0.1794487989165313,0.8897339725266481,0.3736087477139761,0.6587104192357068
CFAP418-AS1,1.4226951289742569,0.2092228715402537,2.092618702636998,0.09998136367442528,0.9203591209335529,
CFAP43,128.16324539450088,0.30138242461967135,0.24526078596977371,1.228824344780556,0.21913767180866228,0.5110086448218771
CFAP44,329.66403017651106,0.039047100965911984,0.17475337982665753,0.22344117753055096,0.8231921592682934,0.933414955569367
CFAP44-AS1,0.0945171995484166,1.009214241209702,4.473475142510535,0.22559960859496955,0.8215128452992173,
CFAP45,16.1241334303047,-0.45681001532872845,0.5184632842850173,-0.881084599768118,0.37827203197406334,
CFAP46,60.10048839891863,0.030444253862433317,0.2787513817605496,0.10921651283000726,0.9130307633118256,0.9710592627318831
CFAP47,0.0,,,,,
CFAP52,2.0603914364398714,1.4262230939282916,1.5834940673619942,0.9006810466327123,0.3677579288470929,
CFAP53,117.2384194314947,0.023579888459065106,0.22311203537377586,0.10568631324420538,0.9158312399769593,0.9720414903175292
CFAP53P1,0.0,,,,,
CFAP54,2.4974004638811063,0.19688703455600545,1.5644897814695733,0.12584744041668552,0.8998526882442006,
CFAP57,18.269016305957564,-0.4458456372705536,0.65118800904288,-0.6846649985552715,0.49355534076907315,
CFAP58,42.76483058341878,0.004850490615405955,0.3355279854618811,0.014456292248555264,0.9884659493492376,0.996204823926411
CFAP58-DT,1.7276578910278886,3.2509194745583048,2.2301636312936877,1.4577044612069519,0.14492202176152869,
CFAP61,2.7134425105729783,1.4403697995998639,1.3284442640459473,1.0842530910653587,0.2782525977364272,
CFAP61-AS1,0.0,,,,,
CFAP65,14.264750076859528,-0.39467996802630345,0.555918688398861,-0.7099598848944041,0.47772901273636303,
CFAP68,254.0001068932605,0.025845941176746157,0.1540535440216089,0.16777245431705734,0.8667622935728972,0.9519766012040888
CFAP69,154.80721070012967,0.1693764710867503,0.2003313204942187,0.8454817283133632,0.39784193008553637,0.6801594636991618
CFAP69P1,0.0,,,,,
CFAP70,246.28046802825733,0.6292404390115082,0.26329012105086114,2.3899128326579118,0.016852371991553552,0.12034834620956125
CFAP73,3.971512782110143,-3.0910975870700073,1.527602797366118,-2.0234956314558055,0.04302207352440044,
CFAP74,94.77738388109476,0.33157206235776854,0.26848949179027654,1.2349535922127162,0.21684777623262275,0.5072871960755323
CFAP77,13.379638522684973,-0.3674297028515659,0.6285786730555144,-0.5845405175226419,0.5588567136875222,
CFAP90,0.0,,,,,
CFAP91,10.3438720873186,0.1905591016048019,0.6933554300759299,0.274836098974423,0.7834421626688712,
CFAP92,75.63306191547248,0.40611958140625276,0.248429439873309,1.6347482070295718,0.1021018422370363,0.34061341187501765
CFAP95,0.9647302112277932,2.444540679208441,2.864520857290366,0.8533855401984413,0.3934455375197623,
CFAP95-DT,0.0,,,,,
CFAP96,172.45688976586882,-1.3324745737619554,0.3133936940113017,-4.251759366012973,2.1209768733463695e-05,0.0010784922535310138
CFAP97,1621.4216525825686,-0.15982547725061672,0.10611585023161255,-1.5061414190413163,0.1320308738918771,0.3920927970827393
CFAP97D1,4.628266155913241,1.1049030934356616,1.1579011743229664,0.9542291846121556,0.33996764481952946,
CFAP97D1-AS1,0.0,,,,,
CFAP97P1,0.0,,,,,
CFAP99,9.438093985821247,-1.0937766245793261,0.773483745110695,-1.41409128697694,0.15733510107912796,
CFB,4.395502365011484,0.5544736432561238,0.9724959830067519,0.5701552016099939,0.568572437470281,
CFC1,0.0,,,,,
CFC1B,0.0,,,,,
CFD,768.0328316838741,-0.18684173676360788,0.14748813616432757,-1.2668255333800782,0.20521768008445107,0.4925441254035372
CFDP1,691.6565234880472,-0.15124089893869497,0.12455658287639236,-1.2142344904306153,0.22465819332119363,0.5182927294859646
CFH,1.0404817719767145,-2.0717875703572224,2.284068131276923,-0.9070603201310707,0.36437489988771565,
CFHR1,0.49756544786721574,-1.3932989316418694,3.0576456914382257,-0.45567703790641056,0.6486222363089367,
CFHR2,0.0,,,,,
CFHR3,0.0,,,,,
CFHR4,0.0,,,,,
CFHR5,0.0,,,,,
CFI,2.353496677500251,0.06232375079971613,1.4461195207465989,0.04309723360040101,0.9656240245192946,
CFL1,12501.910987415906,-0.043720966204266305,0.07284607867878544,-0.6001828375286166,0.5483843902585792,0.7869630831657668
CFL1P1,10.865669893238703,1.136272241902806,0.7764860452997745,1.4633517869134796,0.14337114401402426,
CFL1P2,0.08526577205251841,-0.7610679891249407,4.479023546702507,-0.16991828267686715,0.8650744027068019,
CFL1P3,0.0,,,,,
CFL1P4,0.8322467896373972,-1.5286417242667547,2.6260887856528154,-0.5820982643916024,0.5605004941598022,
CFL1P5,8.8945317056707,0.3863155496526681,0.747656535336237,0.5167018963847267,0.6053642720569032,
CFL1P6,0.35956594320187,0.028461463265377723,3.8445639430615746,0.007403040679488026,0.9940932820918472,
CFL1P7,0.0,,,,,
CFL1P8,0.4594444864803047,2.462417179382301,3.6965713079826372,0.6661354466677765,0.505324529520939,
CFL2,755.0779241035053,-0.17007846569886706,0.13938817887205363,-1.220178547959827,0.22239719717901163,0.5153456399336069
CFLAR,2247.7269597046443,0.4757630502284566,0.1056800702338288,4.501918376622748,6.734284559105169e-06,0.0004247275858735635
CFLAR-AS1,14.408044771212003,0.04755883874863154,0.5949820924158584,0.07993322715902958,0.9362903629187481,
CFP,30.840158341177954,0.2875876993351285,0.4253961408037269,0.6760467990888952,0.49901093253535334,0.7532173267928011
CFTR,0.35178577567010993,2.1001345658431516,4.345807348140356,0.4832553303914483,0.6289144529515562,
CFTR-AS1,0.0,,,,,
CFTRP1,0.0,,,,,
CFTRP3,0.0,,,,,
CGA,0.0,,,,,
CGAS,0.9871231499854697,3.530697825192094,2.9325071480284626,1.2039860934578788,0.22859495359814375,
CGB1,0.0,,,,,
CGB2,10.510039047523867,0.9681705631748624,0.7075663098444921,1.368310714776182,0.17121483831163664,
CGB3,1.105667596370335,1.8291988493852123,2.1619786870763242,0.8460762635263833,0.397510201363074,
CGB5,2.5792223699709282,0.915782801049933,1.523495380519451,0.6011063851980225,0.5477691307976276,
CGB7,34.5437380452505,0.1359210270186493,0.390468337866276,0.34809743540639726,0.727767010285692,0.8892520021087632
CGB8,2.990667417350467,-1.4568394242774623,1.4270936327027652,-1.0208436159289433,0.3073285362987668,
CGGBP1,1745.1963605596877,-0.01846301693831228,0.08449422910108574,-0.21851216508791171,0.8270300809522669,0.9348776649653587
CGN,1306.725792382459,-0.30525772588020766,0.09069953746553443,-3.365592972248671,0.0007637932251093111,0.015910023097345787
CGNL1,128.44922963273208,-0.3510137550200692,0.19313299981319085,-1.8174716664660597,0.06914492289845453,0.2743842949739721
CGREF1,93.25669381989587,-0.1255879334572069,0.22859977701885362,-0.5493790724338682,0.5827453328663306,0.8109857666399041
CGRRF1,142.83075617029144,0.30906321664577513,0.23038836436983418,1.341487958782706,0.1797620766090704,0.46065305955771246
CH25H,0.0,,,,,
CHAC1,121.73724998763471,-0.45429168920561797,0.2175462701357593,-2.0882531744723463,0.0367750029545354,0.19158159282968865
CHAC2,97.54166459543818,0.39889143649832604,0.2450974368764948,1.627481060519325,0.10363496785563209,0.3431743235530569
CHAD,0.8136490859521567,0.3200987138804567,2.804626554223884,0.11413238364957172,0.9091328515048959,
CHADL,6.271161492411896,0.7288336554045293,0.9617456876593722,0.7578236791248968,0.44855654478577245,
CHAF1A,1055.853730543637,0.30240479941177056,0.09729102111936168,3.1082498254465296,0.001881989063168382,0.02865201026938459
CHAF1B,551.8376816995843,0.20561382296765357,0.12524231707699723,1.6417280338341638,0.10064637918456192,0.3371906791784897
CHAMP1,1467.9489952595407,0.29893866952188464,0.09857074147058077,3.032732280005272,0.002423505020972747,0.03417744192620262
CHASERR,624.1125039906032,-0.050086435942402446,0.11228197183987569,-0.44607727422021287,0.6555414280706194,0.8526538385616326
CHAT,0.0,,,,,
CHCHD1,467.9541086438854,-0.04798054547653253,0.11698610720844071,-0.4101388329046875,0.6817041077162727,0.8670559749905707
CHCHD10,1581.458796109229,0.09176598319888807,0.11873862299892134,0.7728402172873582,0.4396169487906725,0.7103434822918178
CHCHD2,3748.7986273814518,-0.09828476490276825,0.08881987348846693,-1.1065627662206738,0.26848301285782883,0.5672369857571653
CHCHD2P1,0.0,,,,,
CHCHD2P11,0.0,,,,,
CHCHD2P2,7.456312954494994,-0.4963405811392964,0.7892438679277619,-0.6288811371350758,0.5294268760182634,
CHCHD2P3,0.0,,,,,
CHCHD2P4,0.0,,,,,
CHCHD2P5,0.0,,,,,
CHCHD2P6,1.5458846027873614,-0.29078255088796157,1.8708795079486964,-0.1554255897574006,0.8764858115854471,
CHCHD2P7,0.0,,,,,
CHCHD2P8,0.0,,,,,
CHCHD2P9,30.67086760534156,0.4297821005683762,0.4122273607616873,1.0425850913298242,0.2971404970706334,0.5949360657838387
CHCHD3,1628.0880059212186,-0.03934918002696315,0.08749196669549894,-0.4497462054306236,0.6528934505946131,0.8509882144137807
CHCHD3P1,0.0,,,,,
CHCHD3P2,0.25579731615755524,-1.7897718155326547,4.354270494225218,-0.4110382710275605,0.681044472222515,
CHCHD3P3,17.184202351106006,0.24838499326038416,0.6456926102429712,0.3846799379768618,0.7004745607140481,
CHCHD4,250.35920000543493,0.1278271844728962,0.1687428116189751,0.7575266954869326,0.44873437866420884,0.7166909869896859
CHCHD4P2,0.0,,,,,
CHCHD4P3,0.0,,,,,
CHCHD4P4,0.0,,,,,
CHCHD4P5,0.0,,,,,
